year,week,hometeam,awayteam,homescore,awayscore,pointdiff,hwhl,covered,homeline,awayline,predicttotal,actualtotal,home_totaldvoa,home_offensedvoa,home_offpassdvoa,home_offrushdvoa,home_defensedvoa,home_defpassdvoa,home_defrushdvoa,home_stdvoa,visit_totaldvoa,visit_offensedvoa,visit_offpassdvoa,visit_offrushdvoa,visit_defensedvoa,visit_defpassdvoa,visit_defrushdvoa,visit_stdvoa
2016,10,PHI,ATL,24,15,9,1,1,-1,1,49.5,39,0.566,0.016,0.108,0.283,-0.533,-0.595,-0.39,0.018,-0.287,-0.058,0.163,-0.175,0.138,0.054,0.219,-0.091
2016,10,TB,CHI,36,10,26,1,1,0,0,45.5,46,0.533,-0.109,0.575,-0.573,-0.573,-0.858,-0.184,0.069,-0.742,-0.701,-1.009,-0.225,0.054,0.328,-0.234,0.013
2016,10,NYG,CIN,21,20,1,1,0,-2.5,2.5,47,41,0.258,0.025,0.064,-0.042,-0.317,-0.44,-0.195,-0.083,0.076,-0.064,-0.112,0.053,0.025,0.007,0.056,0.166
2016,10,BAL,CLE,28,7,21,1,1,-10.5,10.5,45.5,35,0.549,-0.003,0.137,-0.176,-0.504,-0.511,-0.487,0.048,-0.8,-0.538,-0.63,-0.292,0.219,0.401,-0.012,-0.043
2016,10,PIT,DAL,30,35,-5,0,0,-2.5,2.5,51,65,0.282,0.456,0.921,-0.325,0.116,0.189,0.046,-0.059,0.263,0.375,0.63,0.329,0.262,0.647,-0.491,0.15
2016,10,NO,DEN,23,25,-2,0,0,-1.5,1.5,48,48,0.299,0.164,0.458,-0.145,-0.193,-0.134,-0.264,-0.058,-0.394,-0.457,-0.417,-0.505,-0.091,-0.007,-0.202,-0.028
2016,10,TEN,GB,47,25,22,1,1,2.5,-2.5,48.5,72,0.654,0.513,1.424,-0.214,-0.058,-0.088,0.05,0.083,-0.458,-0.044,-0.008,0.315,0.319,1.029,-0.348,-0.094
2016,10,JAC,HOU,21,24,-3,0,0,0,0,42.5,45,-0.129,0.066,0.236,-0.325,0.131,0.159,0.11,-0.063,-0.06,0.071,0.009,0.118,0.084,0.131,-0.031,-0.048
2016,10,CAR,KC,17,20,-3,0,0,-3,3,44,37,0.215,-0.014,0.147,-0.189,-0.249,-0.388,-0.042,-0.02,-0.145,-0.246,-0.24,0.09,-0.039,0.046,-0.134,0.062
2016,10,NYJ,LARM,6,9,-3,0,0,-2.5,2.5,41,15,-0.213,-0.073,-0.246,0.119,0.015,0.188,-0.153,-0.125,-0.128,-0.265,-0.378,-0.158,0.013,0.042,-0.02,0.15
2016,10,SD,MIA,24,31,-7,0,0,-3.5,3.5,47.5,55,-0.452,-0.501,-0.296,-0.72,0.139,0.645,-0.305,0.188,0.66,0.331,0.962,-0.209,-0.403,-0.344,-0.508,-0.074
2016,10,WAS,MIN,26,20,6,1,1,-2.5,2.5,42.5,46,0.509,0.406,0.851,-0.008,0.013,0.255,-0.343,0.115,-0.102,0.02,0.408,-0.532,0.11,0.369,-0.198,-0.012
2016,10,NE,SEA,24,31,-7,0,0,-7.5,7.5,48.5,55,-0.078,0.141,0.359,0.074,0.191,0.484,-0.268,-0.027,0.282,0.235,0.632,-0.11,-0.048,-0.086,-0.014,-0.001
2016,10,ARI,SF,23,20,3,1,0,-13,13,48,43,-0.232,-0.273,-0.162,-0.446,-0.06,0.294,-0.444,-0.018,0.157,0.002,0.249,-0.222,-0.056,0.1,-0.396,0.099
2017,10,TEN,CIN,24,20,4,1,0,-5.5,5.5,40.5,44,-0.362,-0.001,-0.223,0.267,0.27,0.323,0.158,-0.092,0.081,0.087,0.018,0.229,0.027,-0.11,0.17,0.02
2017,10,DET,CLE,38,24,14,1,1,-13,13,43.5,62,0.097,0.234,0.02,0.631,0.195,0.116,0.273,0.059,-0.35,-0.021,-0.318,0.34,0.256,0.089,0.553,-0.074
2017,10,ATL,DAL,27,7,20,1,1,-3,3,50.5,34,0.39,0.107,0.421,-0.205,-0.275,-0.502,0.052,0.008,-0.353,-0.268,-0.606,0.244,0.045,0.268,-0.168,-0.04
2017,10,CHI,GB,16,23,-7,0,0,-4.5,4.5,38,39,-0.3,-0.223,0.053,-0.376,0.111,0.417,-0.127,0.034,0.139,0.18,0.438,0.048,0.037,0.329,-0.507,-0.004
2017,10,LARM,HOU,33,7,26,1,1,-11.5,11.5,47,40,0.551,0.075,0.414,-0.247,-0.397,-0.503,-0.245,0.079,-0.662,-0.446,-0.513,-0.278,0.126,0.293,-0.162,-0.091
2017,10,CAR,MIA,45,21,24,1,1,-10,10,39.5,66,0.372,0.58,0.721,0.543,0.201,0.308,0.003,-0.006,-0.604,0.115,0.251,0.01,0.727,0.872,0.578,0.008
2017,10,WAS,MIN,30,38,-8,0,0,2,-2,42.5,68,0.123,0.178,0.358,0.035,0.119,0.38,-0.121,0.064,0.408,0.376,0.923,-0.113,0.043,0.082,-0.009,0.074
2017,10,DEN,NE,16,41,-25,0,0,7.5,-7.5,46,57,-0.612,-0.057,0.031,-0.162,0.214,0.455,-0.075,-0.341,0.634,0.518,0.769,0.225,0.133,0.207,0.044,0.249
2017,10,BUF,NO,10,47,-37,0,0,2,-2,48.5,57,-0.669,-0.298,-0.138,-0.567,0.349,-0.08,0.571,-0.022,0.733,0.494,0.239,0.623,-0.182,-0.014,-0.476,0.057
2017,10,SF,NYG,31,21,10,1,1,-1,1,42,52,0.035,0.373,0.716,0.353,0.365,0.498,0.161,0.026,-0.383,0.171,0.333,0.105,0.454,0.666,0.312,-0.099
2017,10,TB,NYJ,15,10,5,1,1,2.5,-2.5,41,25,0.087,-0.139,0.198,-0.346,-0.149,-0.064,-0.31,0.077,-0.349,-0.457,-0.473,-0.428,-0.134,0.013,-0.309,-0.026
2017,10,IND,PIT,17,20,-3,0,1,10.5,-10.5,43,37,-0.173,-0.307,0.127,-0.453,-0.094,0.205,-0.385,0.04,0.038,-0.044,0.166,-0.255,-0.155,0.095,-0.347,-0.072
2017,10,JAC,SD,20,17,3,1,0,-4,4,41.5,37,-0.012,-0.091,0.074,-0.192,-0.08,0.095,-0.27,-0.002,0.285,0.174,0.723,-0.342,-0.191,-0.203,-0.169,-0.08
2017,10,ARI,SEA,16,22,-6,0,0,6,-6,42.5,38,0.061,-0.069,0.429,-0.734,-0.072,0.126,-0.343,0.058,0.053,0.12,0.516,-0.199,0.026,0.415,-0.664,-0.042
2018,10,KC,ARI,26,14,12,1,0,-16.5,16.5,50,40,0.168,0.226,0.388,0.124,0.064,-0.099,0.268,0.006,-0.093,-0.322,-0.623,0.033,-0.161,-0.27,-0.009,0.067
2018,10,CLE,ATL,28,16,12,1,1,4,-4,51,44,0.401,0.33,1.024,0.119,-0.073,0.006,-0.271,-0.002,-0.449,0.093,0.257,-0.32,0.58,0.976,0.289,0.039
2018,10,NYJ,BUF,10,41,-31,0,0,-8,8,37,51,-0.684,-0.297,-0.457,-0.05,0.379,0.872,0.11,-0.009,0.616,0.219,0.776,-0.072,-0.364,-0.615,0.036,0.033
2018,10,PIT,CAR,52,21,31,1,1,-5,5,50,73,1.077,0.774,1.626,0.06,-0.182,-0.104,-0.279,0.122,-0.913,-0.241,-0.239,-0.185,0.653,1.317,0.084,-0.018
2018,10,PHI,DAL,20,27,-7,0,0,-6.5,6.5,43.5,47,0.207,0.279,0.432,-0.093,0.175,0.248,0.093,0.103,-0.049,0.182,0.269,0.193,0.133,0.238,-0.13,-0.098
2018,10,CHI,DET,34,22,12,1,1,-6.5,6.5,45,56,0.537,0.49,0.877,-0.101,-0.286,-0.283,-0.29,-0.24,-0.352,0.007,0.139,-0.152,0.44,0.856,-0.209,0.081
2018,10,IND,JAC,29,26,3,1,0,-3.5,3.5,47.5,55,0.034,0.327,0.719,-0.146,0.182,0.609,-0.259,-0.111,-0.014,0.086,0.413,-0.191,0.1,0.399,-0.26,0.001
2018,10,GB,MIA,31,12,19,1,1,-9,9,47.5,43,0.556,0.339,0.267,0.631,-0.234,-0.412,0.059,-0.018,-0.844,-0.507,-0.807,0.06,0.312,0.196,0.442,-0.025
2018,10,TEN,NE,34,10,24,1,1,7,-7,46.5,44,0.656,0.244,0.652,0.046,-0.374,-0.279,-0.543,0.038,-0.508,-0.284,-0.048,-0.522,0.246,0.617,-0.014,0.022
2018,10,CIN,NO,14,51,-37,0,0,4,-4,55,65,-0.468,-0.135,-0.275,0.333,0.363,0.632,0.206,0.031,0.515,0.433,0.964,0.212,-0.024,-0.296,0.384,0.058
2018,10,SF,NYG,23,27,-4,0,0,-3,3,43.5,50,-0.054,-0.074,0.034,-0.028,0.025,0.336,-0.372,0.046,-0.006,0.013,0.32,-0.28,0.055,0.047,0.064,0.036
2018,10,OAK,SD,6,20,-14,0,0,10,-10,50.5,26,-0.216,-0.143,-0.1,-0.209,0.071,0.227,-0.069,-0.001,0.355,0.162,0.308,0.033,-0.174,-0.184,-0.157,0.02
2018,10,LARM,SEA,36,31,5,1,0,-10,10,51.5,67,0.247,0.525,0.511,0.858,0.279,0.036,0.452,0.001,0.1,0.353,0.356,0.495,0.295,0.225,0.435,0.042
2018,10,TB,WAS,3,16,-13,0,0,-1,1,51.5,19,-0.507,-0.164,-0.12,-0.156,0.174,0.334,-0.01,-0.169,0.086,-0.101,0.015,-0.074,-0.086,-0.112,-0.044,0.101
2015,11,NE,BUF,20,13,7,1,0,-7.5,7.5,49,33,0.289,0,0.306,-0.298,-0.199,0.089,-0.49,0.09,-0.056,0.002,0.313,-0.298,-0.051,0.034,-0.204,-0.109
2015,11,ARI,CIN,34,31,3,1,0,-3.5,3.5,47,65,0.307,0.271,0.757,-0.161,-0.075,-0.09,-0.056,-0.039,0.486,0.366,0.604,0.155,-0.063,0.137,-0.291,0.057
2015,11,MIA,DAL,14,24,-10,0,0,-1,1,46,38,-0.099,-0.139,-0.048,-0.098,-0.046,0.031,-0.104,-0.006,-0.098,-0.276,-0.352,-0.069,-0.122,-0.144,-0.092,0.056
2015,11,CHI,DEN,15,17,-2,0,0,2,-2,43,32,0.133,0.298,0.497,0.043,0.257,0.509,0.048,0.093,0.171,0.081,0.38,-0.072,-0.059,0.041,-0.191,0.03
2015,11,MIN,GB,13,30,-17,0,0,-1,1,45,43,0.108,0.2,0.333,0.064,0.057,0.336,-0.191,-0.034,0.116,0.104,0.504,-0.164,0.088,0.18,-0.12,0.099
2015,11,ATL,IND,21,24,-3,0,0,-6,6,47.5,45,-0.251,-0.243,-0.111,-0.481,-0.126,0.059,-0.361,-0.133,-0.072,-0.359,-0.173,-0.527,-0.194,-0.077,-0.397,0.093
2015,11,SD,KC,3,33,-30,0,0,3,-3,45.5,36,-0.48,-0.326,-0.171,-0.462,0.182,0.421,0.002,0.028,0.699,0.219,0.442,0.058,-0.407,-0.451,-0.367,0.073
2015,11,HOU,NYJ,24,17,7,1,1,3,-3,40,41,0.205,0.119,0.228,0.066,-0.221,-0.306,-0.079,-0.135,-0.166,-0.192,-0.207,-0.081,0.049,0.191,-0.099,0.075
2015,11,DET,OAK,18,13,5,1,1,1,-1,47.5,31,0.201,0.028,0.171,-0.073,-0.168,-0.077,-0.258,0.006,-0.294,-0.251,-0.1,-0.251,0.06,0.127,-0.015,0.018
2015,11,SEA,SF,29,13,16,1,1,-13,13,40.5,42,0.453,0.535,1.028,0.394,0.087,0.306,-0.382,0.004,-0.349,0.06,0.432,-0.369,0.43,0.742,0.234,0.021
2015,11,PHI,TB,17,45,-28,0,0,-6,6,45.5,62,-0.8,-0.451,-0.61,-0.147,0.351,0.848,0.002,0.002,0.492,0.281,1.089,-0.018,-0.158,-0.238,-0.047,0.053
2015,11,CAR,WAS,44,16,28,1,1,-7.5,7.5,45.5,60,1.008,0.194,0.671,-0.134,-0.995,-0.829,-1.356,-0.181,-0.587,-0.745,-0.382,-1.493,0.158,0.496,-0.19,0.316
2016,11,MIN,ARI,30,24,6,1,1,0,0,41.5,54,0.318,-0.048,0.132,-0.055,-0.18,-0.431,0.1,0.185,-0.295,-0.148,-0.41,0.221,-0.048,-0.04,-0.057,-0.196
2016,11,DAL,BAL,27,17,10,1,1,-7.5,7.5,45,44,0.026,0.461,0.913,-0.041,0.48,0.494,0.456,0.045,0.129,0.338,0.304,0.536,0.19,0.628,-0.362,-0.019
2016,11,CIN,BUF,12,16,-4,0,0,-3,3,47,28,-0.291,-0.338,-0.347,-0.208,-0.133,-0.322,0.024,-0.085,0.282,-0.084,-0.282,0.145,-0.261,-0.324,-0.178,0.105
2016,11,NYG,CHI,22,16,6,1,0,-7,7,45.5,38,0.168,0.105,0.298,-0.117,-0.126,-0.09,-0.159,-0.063,-0.017,0.142,0.182,0.106,0.179,0.263,0.079,0.02
2016,11,WAS,GB,42,24,18,1,1,-2.5,2.5,50,66,0.612,0.589,1.091,0.257,0.027,0.112,-0.184,0.05,-0.428,0.048,0.244,-0.145,0.39,0.737,0.032,-0.086
2016,11,OAK,HOU,27,20,7,1,1,-5,5,46,47,0.035,0.102,0.667,-0.492,0.075,0.241,-0.111,0.008,-0.139,-0.167,-0.022,-0.179,-0.088,0.243,-0.564,-0.06
2016,11,DET,JAC,26,19,7,1,1,-6.5,6.5,47,45,0.046,-0.273,0.193,-0.859,-0.135,0.057,-0.393,0.184,-0.424,-0.483,-0.304,-0.602,-0.205,0.162,-0.806,-0.146
2016,11,LARM,MIA,10,14,-4,0,0,-1,1,40.5,24,-0.196,-0.404,-0.295,-0.278,-0.129,-0.126,-0.135,0.079,-0.115,-0.023,-0.074,0.06,0.023,0.056,-0.018,-0.069
2016,11,SF,NE,17,30,-13,0,1,13.5,-13.5,51.5,47,-0.359,-0.113,-0.032,-0.029,0.135,0.181,0.081,-0.111,0.28,0.225,0.478,0.02,-0.045,0.142,-0.24,0.01
2016,11,CAR,NO,23,20,3,1,0,-4,4,51,43,-0.197,-0.333,-0.161,-0.503,-0.155,-0.139,-0.181,-0.018,0.16,0.04,0.199,0.024,-0.174,0.082,-0.437,-0.054
2016,11,SEA,PHI,26,15,11,1,1,-6,6,45.5,41,0.43,0.369,0.897,0.083,-0.125,-0.114,-0.143,-0.064,-0.334,-0.065,-0.115,0.167,0.277,0.53,0.016,0.007
2016,11,CLE,PIT,9,24,-15,0,0,9,-9,49.5,33,-0.461,-0.498,-0.328,-0.626,-0.037,-0.235,0.22,-0.001,0.228,-0.114,-0.258,0.275,-0.336,-0.236,-0.661,0.005
2016,11,KC,TB,17,19,-2,0,0,-7.5,7.5,44.5,36,0.155,0.233,0.452,-0.049,0.112,0.348,-0.155,0.034,-0.013,0.069,0.659,-0.432,0.103,0.211,-0.036,0.021
2016,11,IND,TEN,24,17,7,1,1,-3,3,52,41,0.105,-0.012,0.214,-0.11,-0.131,-0.053,-0.257,-0.014,-0.185,-0.154,0.034,-0.305,-0.007,0.219,-0.269,-0.039
2017,11,HOU,ARI,31,21,10,1,1,0,0,38.5,52,-0.176,-0.021,0.101,-0.073,0.105,0.378,-0.384,-0.05,-0.127,-0.246,0.005,-0.517,-0.092,0.058,-0.217,0.027
2017,11,SEA,ATL,31,34,-3,0,0,-3,3,45,65,0.108,0.035,-0.076,0.203,0.068,0.363,-0.186,0.142,0.095,0.143,0.706,-0.192,-0.044,-0.197,0.193,-0.093
2017,11,GB,BAL,0,23,-23,0,0,2,-2,38.5,23,-0.442,-0.585,-0.648,-0.445,-0.201,-0.157,-0.247,-0.058,0.483,-0.372,-0.664,-0.068,-0.667,-0.681,-0.648,0.188
2017,11,SD,BUF,54,24,30,1,1,-4.5,4.5,43.5,78,0.501,0.365,0.817,-0.141,-0.167,-0.553,0.436,-0.031,-0.672,-0.355,-0.803,0.421,0.302,0.428,0.158,-0.015
2017,11,DEN,CIN,17,20,-3,0,0,-2.5,2.5,40,37,-0.005,-0.202,-0.144,-0.271,-0.165,0.163,-0.532,0.033,-0.212,-0.085,0.222,-0.417,-0.005,0.151,-0.193,-0.132
2017,11,CHI,DET,24,27,-3,0,0,3,-3,44,51,0.161,0.457,0.42,0.488,0.27,0.574,-0.129,-0.026,-0.079,0.394,0.948,-0.218,0.497,0.457,0.533,0.024
2017,11,CLE,JAC,7,19,-12,0,0,7.5,-7.5,38,26,-0.161,-0.578,-0.602,-0.54,-0.393,-0.313,-0.444,0.024,0.061,-0.429,-0.559,-0.264,-0.598,-0.611,-0.577,-0.108
2017,11,NYG,KC,12,9,3,1,1,11,-11,43.5,21,0.164,-0.118,-0.108,-0.127,-0.29,-0.479,-0.038,-0.008,-0.168,-0.194,-0.412,0.093,0.038,0.044,0.032,0.064
2017,11,MIN,LARM,24,7,17,1,1,-2.5,2.5,46,31,0.295,0.323,0.629,0.071,-0.108,-0.004,-0.309,-0.136,0.025,0.164,0.344,-0.09,0.172,0.251,0.093,0.033
2017,11,OAK,NE,8,33,-25,0,0,5.5,-5.5,50,41,-0.332,-0.175,-0.238,0.16,0.122,0.4,-0.374,-0.035,0.354,0.24,0.54,-0.283,0.027,-0.073,0.218,0.142
2017,11,DAL,PHI,9,37,-28,0,0,3.5,-3.5,47,46,-0.584,-0.534,-0.935,-0.03,0.288,0.201,0.361,0.238,0.775,0.316,0.313,0.318,-0.62,-0.844,-0.35,-0.161
2017,11,MIA,TB,20,30,-10,0,0,0,0,40,50,-0.523,-0.581,-0.215,-0.659,-0.04,0.336,-0.535,0.017,-0.016,-0.009,0.521,-0.609,-0.089,0.11,-0.459,-0.096
2017,11,PIT,TEN,40,17,23,1,1,-7,7,44,57,0.798,0.353,0.453,0.185,-0.293,-0.361,-0.173,0.152,-0.558,-0.361,-0.372,-0.125,0.139,0.205,-0.059,-0.057
2017,11,NO,WAS,34,31,3,1,0,-7.5,7.5,50,65,0.363,0.609,0.792,0.433,0.335,0.604,0.129,0.089,0.003,0.36,0.837,0.031,0.354,0.393,0.298,-0.002
2018,11,DET,CAR,20,19,1,1,1,3.5,-3.5,52,39,-0.06,-0.021,0.001,-0.049,0.182,0.388,-0.28,0.142,-0.172,0.037,0.136,-0.078,0.055,0.126,-0.034,-0.155
2018,11,BAL,CIN,24,21,3,1,0,-4,4,43.5,45,-0.054,-0.004,-0.353,0.169,0.035,0.178,-0.237,-0.015,0.157,0.153,0.426,-0.103,0.041,-0.288,0.17,0.045
2018,11,ATL,DAL,19,22,-3,0,0,-3,3,47.5,41,0.24,0.23,0.293,0.119,0.054,0.134,-0.02,0.063,-0.074,-0.094,-0.024,-0.105,0.014,0.025,-0.006,0.034
2018,11,SD,DEN,22,23,-1,0,0,-7,7,47,45,-0.107,0.087,0.461,-0.189,0.22,0.227,0.21,0.025,0.504,0.335,0.277,0.405,-0.17,-0.086,-0.301,-0.001
2018,11,SEA,GB,27,24,3,1,0,-3,3,49.5,51,-0.216,-0.117,0.119,0.001,0.159,0.264,-0.093,0.06,0.391,0.364,0.448,0.166,-0.021,0.048,-0.088,0.006
2018,11,WAS,HOU,21,23,-2,0,1,2.5,-2.5,43,44,0.197,-0.213,-0.598,0.313,-0.405,-0.748,-0.131,0.005,-0.247,-0.376,-0.53,-0.256,-0.201,-0.384,0.027,-0.071
2018,11,LARM,KC,54,51,3,1,1,-2.5,2.5,63.5,105,0.237,0.266,0.454,-0.126,-0.061,-0.033,-0.119,-0.09,0.372,0.31,0.553,-0.067,0.011,0.098,-0.244,0.072
2018,11,CHI,MIN,25,20,5,1,1,-3,3,45.5,45,0.309,-0.015,0.095,-0.107,-0.279,-0.109,-0.748,0.046,0.345,0.111,0.401,-0.691,-0.186,-0.191,-0.181,0.049
2018,11,ARI,OAK,21,23,-2,0,0,-4,4,41,44,-0.411,-0.377,-0.672,0.048,0.112,0.16,0.073,0.079,-0.259,0.001,0.375,-0.043,0.215,0.245,0.193,-0.045
2018,11,NO,PHI,48,7,41,1,1,-9,9,54.5,55,0.818,0.417,1.079,-0.01,-0.374,-0.533,0.082,0.027,-0.802,-0.403,-0.574,0.107,0.378,0.988,-0.132,-0.021
2018,11,JAC,PIT,16,20,-4,0,1,5,-5,47.5,36,0.077,-0.224,-0.838,0.037,-0.284,-0.326,-0.143,0.017,-0.004,-0.126,-0.106,-0.029,-0.154,-0.49,-0.005,-0.032
2018,11,NYG,TB,38,35,3,1,1,-1,1,52.5,73,0.31,0.31,0.405,0.302,0.089,0.179,0.007,0.09,-0.272,0.134,0.337,-0.046,0.354,0.409,0.319,-0.052
2018,11,IND,TEN,38,10,28,1,1,-3,3,48,48,0.947,0.371,0.766,-0.063,-0.461,-0.46,-0.461,0.115,-0.943,-0.551,-0.661,-0.422,0.347,0.672,-0.014,-0.045
2015,12,SF,ARI,13,19,-6,0,1,10.5,-10.5,44.5,32,0.426,0.233,0.569,-0.099,-0.206,-0.083,-0.364,-0.013,-0.372,-0.221,0.112,-0.38,0.17,0.394,-0.235,0.019
2015,12,CLE,BAL,27,33,-6,0,0,-1,1,41,60,-0.324,-0.07,0.002,-0.227,-0.01,0.064,-0.101,-0.264,-0.046,-0.216,-0.144,-0.22,0.105,0.253,-0.227,0.275
2015,12,KC,BUF,30,22,8,1,1,-6,6,42,52,0.516,0.489,0.647,0.312,-0.002,0.292,-0.348,0.025,-0.217,0.165,0.631,-0.193,0.357,0.517,0.172,-0.024
2015,12,DAL,CAR,14,33,-19,0,0,-1,1,46,47,-0.414,-0.537,-0.49,-0.48,-0.083,-0.052,-0.107,0.04,0.189,-0.161,-0.047,-0.155,-0.379,-0.336,-0.473,-0.03
2015,12,GB,CHI,13,17,-4,0,0,-8,8,47.5,30,-0.126,-0.244,-0.521,0.154,-0.085,0.099,-0.267,0.033,0.094,-0.011,0.304,-0.182,-0.102,-0.323,0.22,0.003
2015,12,NYJ,MIA,38,20,18,1,1,-4,4,42.5,58,0.324,0.157,0.635,-0.101,-0.065,0.109,-0.983,0.102,-0.609,-0.229,-0.031,-0.804,0.264,0.541,-0.014,-0.116
2015,12,ATL,MIN,10,20,-10,0,0,-2.5,2.5,46,30,-0.417,-0.261,-0.135,-0.35,0.196,0.262,0.147,0.041,0.238,0.177,0.22,0.196,-0.188,-0.103,-0.289,-0.128
2015,12,DEN,NE,30,24,6,1,1,3.5,-3.5,45,54,0.185,0.111,0.013,0.275,-0.197,-0.002,-0.589,-0.122,0.24,0.345,0.77,-0.476,0.091,0.033,0.155,-0.014
2015,12,HOU,NO,24,6,18,1,1,-3,3,48,30,0.36,-0.046,-0.001,0.037,-0.487,-0.531,-0.309,-0.081,-0.427,-0.274,-0.171,-0.294,0.23,0.349,0.123,0.077
2015,12,WAS,NYG,20,14,6,1,1,1,-1,46.5,34,0.513,0.1,0.648,-0.286,-0.358,-0.342,-0.427,0.055,-0.656,-0.425,-0.381,-0.468,0.221,0.546,-0.026,-0.01
2015,12,TEN,OAK,21,24,-3,0,0,2,-2,44,45,-0.422,-0.152,-0.03,-0.384,0.24,0.586,-0.222,-0.03,0.254,0.173,0.72,-0.42,-0.098,0.038,-0.367,-0.017
2015,12,DET,PHI,45,14,31,1,1,1,-1,46,59,0.577,0.37,0.772,-0.198,-0.179,0.026,-0.395,0.028,-0.916,-0.449,-0.408,-0.495,0.418,0.706,0.028,-0.049
2015,12,SEA,PIT,39,30,9,1,1,-5.5,5.5,44.5,69,0.595,0.559,1.202,0.091,-0.018,-0.056,0.132,0.018,0.007,0.237,0.274,0.398,0.236,0.545,-0.091,0.006
2015,12,JAC,SD,25,31,-6,0,0,-4,4,46.5,56,-0.27,-0.018,0.034,-0.16,0.21,0.353,-0.08,-0.042,-0.005,0.183,0.416,-0.097,0.118,0.133,0.078,-0.07
2015,12,IND,TB,25,12,13,1,1,-3,3,46.5,37,0.006,-0.135,0.222,-0.653,-0.1,-0.172,0.026,0.04,-0.239,-0.077,-0.063,0.122,0.077,0.444,-0.617,-0.086
2016,12,ATL,ARI,38,19,19,1,1,-4,4,50.5,57,0.446,0.42,0.466,0.368,-0.009,0.086,-0.271,0.017,-0.126,-0.161,-0.1,-0.344,-0.031,-0.137,0.086,0.004
2016,12,OAK,CAR,35,32,3,1,0,-3.5,3.5,48,67,0.145,0.066,0.442,-0.397,0.029,0.007,0.052,0.108,-0.082,-0.077,-0.153,-0.001,-0.109,0.225,-0.505,-0.114
2016,12,BAL,CIN,19,14,5,1,1,-3.5,3.5,41.5,33,0.452,-0.144,0.026,-0.353,-0.324,-0.325,-0.321,0.272,-0.161,-0.257,-0.243,-0.156,-0.09,0.071,-0.291,0.006
2016,12,PHI,GB,13,27,-14,0,0,-3.5,3.5,48,40,-0.123,-0.015,-0.147,0.261,0.214,0.438,-0.118,0.106,0.527,0.517,0.947,0.02,0.037,-0.028,0.131,0.047
2016,12,BUF,JAC,28,21,7,1,0,-7,7,45.5,49,0.229,0.302,0.579,0.156,0.119,0.007,0.2,0.046,-0.213,-0.074,-0.054,0.036,0.069,0.395,-0.181,-0.071
2016,12,DEN,KC,27,30,-3,0,0,-3.5,3.5,39.5,57,-0.213,0.003,0.574,-0.268,-0.137,-0.216,-0.008,-0.353,0.412,0.195,0.323,-0.008,0.144,0.423,-0.102,0.36
2016,12,NO,LARM,49,21,28,1,1,-7,7,45.5,70,0.229,0.461,0.798,0.188,0.095,0.181,-0.044,-0.137,-0.602,-0.483,-0.447,-0.278,0.342,0.676,0.021,0.223
2016,12,DET,MIN,16,13,3,1,1,-2.5,2.5,42.5,29,0.167,0.126,0.134,0.106,-0.005,-0.151,0.258,0.036,-0.263,-0.278,-0.443,0.137,0.008,-0.043,0.123,0.023
2016,12,NYJ,NE,17,22,-5,0,1,8.5,-8.5,47,39,0.16,0.206,0.28,0.116,0.009,0.008,0.012,-0.036,0.013,0.233,0.212,0.284,0.235,0.481,-0.071,0.015
2016,12,CLE,NYG,13,27,-14,0,0,7,-7,44.5,40,-0.534,-0.189,0.098,-0.331,0.268,0.553,-0.079,-0.077,0.142,-0.028,0.357,-0.308,-0.098,0.146,-0.527,0.072
2016,12,IND,PIT,7,28,-21,0,0,2.5,-2.5,53.5,35,-0.754,-0.366,-0.334,-0.412,0.387,0.668,0.188,-0.001,0.874,0.453,0.874,0.159,-0.425,-0.39,-0.476,-0.005
2016,12,HOU,SD,13,21,-8,0,0,0,0,47,34,-0.321,-0.164,-0.007,-0.292,0.149,0.316,-0.069,-0.007,0.137,0.162,0.448,-0.084,0.004,0.211,-0.235,-0.02
2016,12,TB,SEA,14,5,9,1,1,5,-5,44.5,19,0.617,0.161,0.583,-0.009,-0.483,-0.941,0.156,-0.027,-0.493,-0.422,-0.768,0.038,0.099,0.362,-0.102,0.028
2016,12,MIA,SF,31,24,7,1,0,-7.5,7.5,45.5,55,-0.062,0.203,0.691,-0.325,0.289,0.281,0.302,0.024,-0.054,0.265,0.264,0.428,0.256,0.657,-0.188,-0.063
2016,12,CHI,TEN,21,27,-6,0,0,2,-2,44.5,48,-0.347,-0.131,-0.055,-0.211,0.25,0.751,-0.056,0.034,0.35,0.361,1.138,-0.091,0.057,0.151,-0.169,0.046
2016,12,DAL,WAS,31,26,5,1,0,-7,7,48.5,57,0.475,0.575,0.638,0.528,0.157,0.397,-0.438,0.057,-0.273,0.249,0.558,-0.369,0.384,0.404,0.369,-0.139
2017,12,KC,BUF,10,16,-6,0,0,-9.5,9.5,45,26,-0.261,-0.278,-0.065,-0.49,-0.025,0.331,-0.282,-0.008,0.418,-0.171,0.192,-0.424,-0.433,-0.378,-0.543,0.156
2017,12,NYJ,CAR,27,35,-8,0,0,4.5,-4.5,39.5,62,0.11,0.309,0.466,0.036,-0.042,-0.016,-0.063,-0.241,-0.111,-0.169,-0.107,-0.046,0.253,0.388,0.015,0.311
2017,12,PHI,CHI,31,3,28,1,1,-13.5,13.5,44,34,0.746,0.078,0.478,-0.142,-0.634,-0.513,-0.899,0.034,-1.068,-0.972,-0.897,-0.892,0.104,0.237,-0.063,0.007
